batter_cluster,mean_batspeed,std_batspeed,mean_swinglength,std_swinglength,attack_angle,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,z_swing_percent,z_swing_miss_percent,oz_swing_percent,oz_swing_miss_percent,oz_contact_percent,out_zone_swing_miss,out_zone_swing,out_zone_percent,out_zone,meatball_swing_percent,meatball_percent,pitch_count_offspeed,pitch_count_fastball,pitch_count_breaking,pitch_count,iz_contact_percent,in_zone_swing_miss,in_zone_swing,in_zone_percent,in_zone,edge_percent,edge,whiff_percent,swing_percent,f_strike_percent,z_swing_pct/oz_swing_pct
1,69.46370239718975,5.977447962723356,6.972690022960452,0.6676459145918762,13.357740604100986,78.41791044776119,277.5223880597015,243.37313432835822,57.61194029850746,38.23880597014925,11.328358208955224,1.0,7.044776119402985,30.865671641791046,28.80597014925373,27.925373134328357,0.47761194029850745,61.47761194029851,3.3582089552238807,2.1641791044776117,0.6865671641791045,4.955223880597015,5.104477611940299,1.462686567164179,0.2246209832089552,0.10291530134328358,0.23242921720895524,0.484948268641791,0.3117560833880597,0.3462116273283582,0.6579677107164179,0.121590644119403,0.2781946411641791,32.119372359029654,-0.34466143034705987,0.29337372856192806,88.8893786130342,1.2304838927313433,0.19617653598507465,0.4250298606567164,0.3787936019701492,0.10024291497014926,0.08464047998507462,0.0685395503880597,0.15754560529850745,0.398494022238806,0.3519509286567164,0.24955504850746268,0.16061813029850747,0.5477041468656716,0.29167772298507466,61.97611940298507,16.746268656716417,20.92686567164179,43.10746268656716,56.276119402985074,58.343283582089555,140.08955223880596,48.91194029850746,649.5223880597015,74.84925373134328,7.962686567164179,150.2537313432836,762.2686567164179,314.0,1317.9701492537313,82.63731343283582,69.08955223880596,417.7164179104478,51.08805970149254,667.7611940298508,42.723880597014926,564.8955223880597,23.14029850746269,41.92388059701493,61.968656716417904,3.0207861930581736
2,69.16909615250356,6.200749232252421,7.000428855708398,0.7057518404297082,11.414069780736646,71.65094339622641,240.11320754716982,218.62264150943398,53.14150943396226,36.990566037735846,10.30188679245283,0.7924528301886793,5.056603773584905,24.81132075471698,23.89622641509434,15.377358490566039,0.36792452830188677,48.56603773584906,3.0660377358490565,1.8113207547169812,1.1886792452830188,5.273584905660377,5.028301886792453,1.3962264150943395,0.22847434758490565,0.06386749216981132,0.22386821661320755,0.3211184862924528,0.2861899999433962,0.3402296141792453,0.6264196141226416,0.11175526659433961,0.2811179481226415,24.618013391715763,-3.469966600046381,0.27629019446450803,76.77518319461075,1.4561209530094341,0.19603396579245283,0.4582890536509434,0.3456769791698113,0.10424472693396226,0.07478321437735849,0.06828877766981131,0.1123918287264151,0.38198281905660375,0.3689364196226415,0.24908076150943398,0.16664717141509433,0.5622366444339623,0.27111618405660376,65.67075471698114,15.404716981132076,30.590566037735847,42.01603773584905,57.47452830188679,66.51886792452831,165.76415094339623,49.612264150943396,544.2169811320755,74.92830188679245,7.59622641509434,135.53773584905662,606.5566037735849,268.58490566037733,1086.4528301886792,84.06886792452829,51.716981132075475,358.4622641509434,50.387735849056604,541.8962264150944,42.713207547169816,463.72641509433964,23.75,48.28962264150943,64.02830188679245,2.172192574146397
3,71.3010215316226,5.979405091639563,7.298016415060943,0.69007879555022,13.236988258075716,74.97752808988764,269.2584269662921,249.9438202247191,61.95505617977528,41.46067415730337,11.831460674157304,0.9101123595505618,7.752808988764045,29.078651685393258,30.49438202247191,13.741573033707866,0.5842696629213483,62.37078651685393,2.943820224719101,1.8876404494382022,0.6629213483146067,5.359550561797753,5.067415730337078,1.6629213483146068,0.23324051073033705,0.04819510664044944,0.24421940694382024,0.21693837670786517,0.27626512149438204,0.36880709407865164,0.6450722155730336,0.13556658334831462,0.28563941628089884,28.923375104106658,-2.5739564525376717,0.28047033660923393,78.96792072148315,1.2828247389213483,0.19558326724719102,0.42842171087640446,0.37599502049438205,0.11556087129213484,0.09873494888764045,0.07826026076404494,0.07694674233707866,0.40115917775280896,0.3504338617977528,0.2484069597752809,0.17126826370786516,0.5263202024719101,0.3024115340449438,73.97640449438202,19.139325842696632,37.41910112359551,46.28876404494382,53.221348314606736,92.19101123595506,204.0,51.094382022471905,550.943820224719,81.42359550561798,7.378651685393259,132.04494382022472,571.2808988764045,272.6741573033708,1062.5393258426966,80.4247191011236,71.57303370786516,380.82022471910113,48.905617977528095,511.4157303370786,42.70674157303371,448.87640449438203,28.5561797752809,55.33483146067416,66.82359550561797,2.0024270481033053
4,72.9009477105816,5.142950405370248,7.514277978323907,0.5915779366166862,15.713388957260458,90.5607476635514,338.6355140186916,302.21495327102804,74.00934579439253,45.39252336448598,14.91588785046729,0.794392523364486,12.906542056074766,39.51401869158879,42.02803738317757,29.785046728971963,1.2149532710280373,82.41121495327103,3.7570093457943927,2.2803738317757007,0.29906542056074764,7.08411214953271,4.271028037383178,1.0934579439252337,0.23391231611214955,0.08526858409345794,0.25656443653271027,0.3564931254392523,0.307276883682243,0.4039373419813084,0.7112142256635514,0.17002502586915888,0.2860618176261682,43.186403309584634,3.573473894243898,0.310011666914092,99.82262694366968,1.1503367161495326,0.18150636206542056,0.4168839070280374,0.4016097295700935,0.11092405232710281,0.13359015212149533,0.08441882748598131,0.03457943923364486,0.4270998668224299,0.3398867139252337,0.23301341906542056,0.16078875607476634,0.4977937207476636,0.34141752364485983,68.56728971962616,20.065420560747665,27.55514018691589,49.021495327102805,50.73364485981308,96.10280373831776,201.78504672897196,50.44018691588786,734.2523364485982,78.60467289719627,7.469158878504674,170.26168224299064,811.7757009345794,356.9626168224299,1451.5140186915887,79.67570093457944,94.20560747663552,493.196261682243,49.55981308411214,716.9719626168225,42.71214953271028,619.0747663551402,28.5,47.899065420560746,62.700934579439256,2.5224197028010145
5,71.01087994415364,5.584286150823025,7.201442363314974,0.6454913690103508,15.923429956226709,86.74285714285715,306.01428571428573,278.72857142857146,68.37142857142857,43.22857142857143,13.242857142857142,1.4142857142857144,10.485714285714286,30.37142857142857,37.042857142857144,21.4,1.4142857142857144,67.88571428571429,3.157142857142857,1.9,0.6142857142857143,4.314285714285714,5.242857142857143,1.4142857142857144,0.23427786257142857,0.06452445954285714,0.23833840224285713,0.29270492768571427,0.2896699391285714,0.38431333942857143,0.6739832785571429,0.15003547685714286,0.28571877847142857,36.0552349790629,0.25827394497357087,0.29239286106007134,88.1208260697695,1.2129930407999998,0.1900648707,0.42632131947142854,0.38361380842857146,0.1049611475,0.10953321754285715,0.050728042728571426,0.15428571425714285,0.43315980285714284,0.33996112085714286,0.22687907685714287,0.15777408771428572,0.5387539374285715,0.30347197585714286,73.24142857142857,18.495714285714286,33.75857142857143,45.98,53.60857142857143,90.55714285714286,211.72857142857143,50.682857142857145,635.9428571428572,82.89857142857143,7.279999999999999,211.27142857142857,668.0571428571428,294.4428571428571,1243.6571428571428,81.10714285714286,80.92857142857143,446.5285714285714,49.317142857142855,607.4714285714285,43.440000000000005,538.1714285714286,27.26,53.27285714285714,64.20285714285714,2.200418808379591
6,72.27009242987396,5.4133705560829695,7.342689367647852,0.6336830536089485,15.442527068524637,101.25882352941177,369.52941176470586,325.6,79.78823529411764,48.27058823529412,16.31764705882353,2.070588235294118,13.129411764705882,40.54117647058823,43.83529411764706,37.04705882352941,1.2,90.17647058823529,3.6705882352941175,2.5058823529411764,0.43529411764705883,5.141176470588236,6.2823529411764705,1.5411764705882354,0.2364157081647059,0.09991617023529412,0.2557578232588235,0.4189002229647059,0.3183580147058824,0.4089842364941177,0.7273422512,0.17256852832941177,0.2935496859529412,48.55284698708365,5.326008988279724,0.3172497625858938,104.75706462099714,1.1419618316117646,0.19689824654117646,0.4138294042,0.3892723478705883,0.09205817495294118,0.14060620709411764,0.054511107423529416,0.1668067226352941,0.4138288774117647,0.34680595929411767,0.23936516270588237,0.1541526822352941,0.5021509582352941,0.34369635952941174,66.4270588235294,19.456470588235295,25.541176470588237,47.722352941176474,51.91882352941177,93.61176470588235,205.43529411764706,50.38235294117647,799.6470588235294,76.52235294117646,7.295294117647059,258.4117647058824,875.0470588235294,358.50588235294117,1576.764705882353,80.20823529411764,96.01176470588236,515.7882352941176,49.61764705882353,776.8470588235294,43.29764705882353,681.2941176470588,27.35411764705882,45.84705882352941,59.930588235294124,2.6444176338041405
7,68.76721701033009,6.5010362227870235,6.953568706261755,0.710266800161211,18.002788200945492,69.75757575757575,244.96969696969697,208.6969696969697,49.21212121212121,32.15151515151515,9.484848484848484,0.696969696969697,6.878787878787879,28.03030303030303,24.727272727272727,31.21212121212121,0.6666666666666666,54.24242424242424,2.3636363636363638,1.606060606060606,0.8181818181818182,3.484848484848485,3.1515151515151514,0.8181818181818182,0.21792286545454548,0.1283186061818182,0.2414619640909091,0.5719418778484848,0.3244539992121212,0.34672494006060606,0.6711789392727272,0.1288020746060606,0.276120751,30.90513334761522,2.249050588314351,0.30111719740198645,95.12169589886742,1.0817104532424242,0.2127242135151515,0.3937851119393939,0.39349067309090907,0.08963501790909091,0.08588279181818181,0.042076315272727274,0.17467532463636362,0.41060763787878785,0.3462521315151515,0.2431402296969697,0.16436540333333335,0.5450771118181819,0.2905574833333333,59.99090909090909,17.53636363636364,19.045454545454547,46.04242424242425,53.61212121212122,42.63636363636363,99.27272727272727,49.35151515151515,518.5454545454545,76.14848484848486,7.821212121212122,155.0,602.1212121212121,236.84848484848484,1050.4545454545455,81.76363636363635,50.81818181818182,323.2121212121212,50.64848484848485,531.6666666666666,43.36060606060607,456.969696969697,24.190909090909088,39.78484848484849,58.806060606060605,3.198859294288983
8,67.01790985134785,7.317637746320908,6.651874510863014,0.7738037011241307,12.36758906309452,74.1875,253.265625,227.671875,55.4375,40.21875,9.578125,1.265625,4.375,23.71875,23.65625,19.6875,0.515625,47.046875,2.890625,1.671875,1.21875,3.5625,5.0,1.078125,0.233168281203125,0.075877679578125,0.209643557984375,0.403748428078125,0.29770261409375,0.33423468553125,0.631937299625,0.101066404328125,0.28433637978125,26.190072065249133,-3.4364523574178576,0.2804029834086208,79.42139849886411,1.485389588796875,0.20938242246875,0.448748810515625,0.34186876565625,0.079455174015625,0.0628077518125,0.052040024578124996,0.29770416203125,0.3798705359375,0.359193836875,0.2609356278125,0.16055778609375,0.58922380984375,0.250218403125,65.9453125,14.475,27.5640625,40.3296875,58.68125,51.875,145.265625,49.04375,522.203125,76.0546875,7.9328125,162.796875,611.40625,230.484375,1059.1875,84.5375,47.40625,350.421875,50.95625,536.53125,42.7203125,456.875,21.8359375,47.1453125,63.3921875,2.4293582174121875
