batter_cluster,DoublePlay,Error,GroundOut,HBP/CatInt,HR,K,LineOut/InfFly,Triple,Walk,LongSingle,MediumSingle,ShortSingle,ShortDouble,LongDouble,LongFly,MediumFly,ShortFly
1.0,0.020457180718900115,0.005549113798244161,0.1834520457180719,0.014079840980619512,0.024598310419082326,0.2275136657280106,0.10742090442272652,0.003478548948153056,0.09607420904422727,0.0412704985920159,0.0687841643200265,0.027513665728010603,0.03312903760145768,0.00828225940036442,0.027679310916017892,0.06919827729004473,0.041518966374026835
2.0,0.0248675881669035,0.006717478361968738,0.22942772251647073,0.013241183309649915,0.019958661671618656,0.20288076475907504,0.11400335873918098,0.0029711923524092495,0.058584162252938894,0.04662188347758687,0.07770313912931145,0.031081255651724583,0.032708952331740086,0.008177238082935022,0.026211083839297253,0.06552770959824313,0.03931662575894587
3.0,0.022264998395893486,0.007635547000320821,0.19916586461341032,0.012191209496310555,0.028168110362528073,0.23452037215271093,0.11158164902149503,0.0032723772858517805,0.0464549246069939,0.04644850818094322,0.07741418030157203,0.030965672120628812,0.033981392364453,0.00849534809111325,0.027487969201154955,0.06871992300288739,0.04123195380173243
4.0,0.024676307381873215,0.006431814360181604,0.18265512022868674,0.012947704725071464,0.0369093660669245,0.24899108794350092,0.10438035984530016,0.0024382041365394315,0.0791995964351774,0.040142088447956956,0.06690348074659493,0.02676139229863797,0.03396670590213553,0.008491676475533883,0.025021019001177064,0.06255254750294266,0.037531528501765596
5.0,0.01814684729887941,0.005602943636059542,0.19585214918882757,0.010118748954674696,0.03654457267101522,0.22763003846797122,0.09993309918046496,0.005101187489546747,0.0674025756815521,0.04224786753637732,0.07041311256062886,0.028165245024251547,0.03626024418799131,0.009065061046997827,0.029503261414952332,0.07375815353738083,0.044254892122428495
6.0,0.016133023209778788,0.004354926510615134,0.17583015786608602,0.00974909684762706,0.0382045825703964,0.24446973820953136,0.09927252932152225,0.005790072747067848,0.10055921215420399,0.03784332162122037,0.06307220270203395,0.025228881080813583,0.03689810461721186,0.009224526154302965,0.026673924877517692,0.06668481219379423,0.040010887316276535
7.0,0.018568112836993392,0.003749330476700589,0.1780039278700232,0.01053383324406356,0.03160149973219068,0.21746116764863418,0.09284056418496697,0.002678093197643278,0.13086948759150152,0.03883235136582753,0.06472058560971256,0.025888234243885023,0.03227995000892698,0.008069987502231745,0.02878057489733976,0.0719514372433494,0.04317086234600964
8.0,0.014934471197805547,0.0058925124453926645,0.22930001015950421,0.011277049679975617,0.018083917504825766,0.17616580310880828,0.11144976125165092,0.005486132276744895,0.07589149649497104,0.047790307832977746,0.07965051305496292,0.03186020522198517,0.032916793660469366,0.008229198415117342,0.030214365538961698,0.07553591384740424,0.045321548308442546
