batter_cluster,DoublePlay,Error,GroundOut,HBP/CatInt,HR,K,LineOut/InfFly,Triple,Walk,LongSingle,MediumSingle,ShortSingle,ShortDouble,LongDouble,LongFly,MediumFly,ShortFly
1.0,0.0175715695952616,0.008292201382033564,0.18025666337611057,0.009279368213228036,0.025074037512339584,0.21263573543928924,0.11056268509378085,0.003751233958538993,0.10819348469891411,0.040572556762092794,0.06762092793682133,0.027048371174728532,0.03237907206317868,0.00809476801579467,0.029733464955577493,0.07433366238894373,0.04460019743336624
2.0,0.023740510697032435,0.006073153899240856,0.21076604554865425,0.011456176673567978,0.024982746721877155,0.1979296066252588,0.10807453416149068,0.003864734299516908,0.06790890269151138,0.04488612836438923,0.07481021394064873,0.02992408557625949,0.03864734299516909,0.009661835748792272,0.02945479641131815,0.07363699102829538,0.04418219461697723
3.0,0.021800385585051166,0.008601512679816105,0.18567403232982352,0.009639626279104255,0.02847397300904642,0.23787631617974195,0.10336645410054872,0.0032626427406199023,0.05338869939196204,0.045780809728607444,0.07630134954767907,0.03052053981907163,0.03808393889959959,0.009520984724899897,0.02954174699688566,0.07385436749221415,0.04431262049532849
4.0,0.02051720453088267,0.006091045095105792,0.16712972857448172,0.009724300064116264,0.039431502457790125,0.23755075870912587,0.09745672152169267,0.0021372088053002777,0.09841846548407779,0.04029707202393674,0.06716178670656123,0.026864714682624493,0.038042316734344946,0.009510579183586236,0.027933319085274633,0.06983329771318658,0.04189997862791195
5.0,0.015055706112616682,0.004817825956037338,0.22071665161096055,0.011442336645588679,0.02408912978018669,0.2526347485697079,0.10147545919903643,0.004215597711532671,0.051490514905149054,0.04552845528455284,0.07588075880758807,0.03035230352303523,0.0313158687142427,0.007828967178560676,0.024631135200240892,0.06157783800060223,0.03694670280036134
6.0,0.015236427320490367,0.004903677758318739,0.21155866900175133,0.01436077057793345,0.028371278458844133,0.2598949211908932,0.08791593695271453,0.005429071803852889,0.07933450087565674,0.04313485113835377,0.07189141856392295,0.02875656742556918,0.031243432574430824,0.007810858143607706,0.02203152364273205,0.05507880910683012,0.03304728546409807
7.0,0.017135862913096694,0.0055079559363525096,0.21909424724602203,0.01591187270501836,0.027539779681762546,0.2233782129742962,0.09241126070991432,0.0024479804161566705,0.11444308445532436,0.04094247246022032,0.0682374541003672,0.027294981640146883,0.027417380660954713,0.006854345165238678,0.022276621787025705,0.05569155446756426,0.03341493268053856
8.0,0.020640569395017794,0.00498220640569395,0.25622775800711745,0.017437722419928827,0.011743772241992882,0.19786476868327402,0.10391459074733096,0.004270462633451958,0.06405693950177936,0.048790035587188606,0.08131672597864768,0.03252669039145908,0.02733096085409253,0.006832740213523133,0.024412811387900357,0.06103202846975089,0.036619217081850536
